,date,BTC_BCN,BTC_BELA,BTC_BLK,BTC_BTCD,BTC_BTM,BTC_BTS,BTC_BURST,BTC_CLAM,BTC_DASH,BTC_DGB,BTC_DOGE,BTC_EMC2,BTC_FLDC,BTC_FLO,BTC_GAME,BTC_GRC,BTC_HUC,BTC_LTC,BTC_MAID,BTC_OMNI,BTC_NAUT,BTC_NAV,BTC_NEOS,BTC_NMC,BTC_NOTE,BTC_NXT,BTC_PINK,BTC_POT,BTC_PPC,BTC_RIC,BTC_SJCX,BTC_STR,BTC_SYS,BTC_VIA,BTC_XVC,BTC_VRC,BTC_VTC,BTC_XBC,BTC_XCP,BTC_XEM,BTC_XMR,BTC_XPM,BTC_XRP,BTC_ETH,BTC_SC,BTC_BCY,BTC_EXP,BTC_FCT,BTC_RADS,BTC_AMP,BTC_DCR,BTC_LSK,BTC_LBC,BTC_STEEM,BTC_SBD,BTC_ETC,BTC_REP,BTC_ARDR,BTC_ZEC,BTC_STRAT,BTC_NXC,BTC_PASC,BTC_GNT
194,1495497600,1.79e-6,8.677e-5,0.00010622,0.00996654,0.00038707,3.733e-5,5.21e-6,0.00291879,0.0622,7.43e-6,1.41e-6,1.555e-5,5.48e-6,3.201e-5,0.00148902,1.574e-5,4.856e-5,0.01148587,0.00017456,0.01030199,0.00010001,0.00015435,0.00103934,0.00093,3.336e-5,3.38e-5,8.02e-6,4.226e-5,0.00086389,4.883e-5,0.00029684,2.455e-5,4.589e-5,0.00020391,0.00013233,0.000108,0.00016379,0.0356864,0.00523922,0.00011671,0.01777794,0.00019109,0.00013676,0.07505005,4.76e-6,0.00019895,0.00110525,0.00550955,0.00173567,0.0001196,0.00999329,0.00037605,0.00010506,0.00053007,0.00084697,0.00405633,0.00990338,6.75e-5,0.104,0.000978,8.154e-5,0.00034498,0.000154
195,1495512000,1.77e-6,8.823e-5,0.00010702,0.01019068,0.0003963,4.16e-5,5.38e-6,0.00277,0.06159999,6.83e-6,1.42e-6,1.6e-5,5.31e-6,3.261e-5,0.00146004,1.597e-5,4.827e-5,0.01260098,0.00017715,0.01036262,0.00010681,0.00014801,0.00100156,0.00095926,3.408e-5,3.569e-5,8.05e-6,4.405e-5,0.00088915,4.775e-5,0.00027997,2.405e-5,4.467e-5,0.00021104,0.00013118,0.00011863,0.00018,0.03640022,0.00515939,0.000121,0.0183599,0.00019,0.0001361,0.07598,4.25e-6,0.0002018,0.00105854,0.00616573,0.00170999,0.0001241,0.00986776,0.00039144,0.00010727,0.000606,0.000878,0.00422015,0.01272899,6.985e-5,0.11027944,0.00097303,8.556e-5,0.00035411,0.00016971
196,1495526400,1.72e-6,9.012e-5,0.000108,0.00999999,0.00037033,4.1e-5,5.4e-6,0.00284387,0.06129974,6.8e-6,1.5e-6,1.556e-5,5.6e-6,3.334e-5,0.0014735,1.708e-5,5.307e-5,0.0128003,0.00018048,0.01122724,0.0001064,0.00015174,0.001034,0.00098,3.401e-5,3.475e-5,8.39e-6,4.531e-5,0.00089004,4.6e-5,0.0002974,2.491e-5,4.573e-5,0.00023242,0.00014401,0.00013765,0.000177,0.03588258,0.005239,0.00011593,0.0188089,0.00021576,0.00014181,0.0737,4.37e-6,0.00020641,0.00109487,0.00624712,0.00174786,0.00012332,0.00985774,0.00038573,0.00011361,0.00056664,0.00092099,0.00417807,0.012,6.596e-5,0.12500002,0.00100754,8.5e-5,0.000376,0.00016562
197,1495540800,1.76e-6,8.974e-5,0.00010829,0.0098964,0.00036247,3.867e-5,5.73e-6,0.00278262,0.06010499,6.74e-6,1.69e-6,1.57e-5,5.53e-6,3.184e-5,0.00145308,1.63e-5,4.938e-5,0.01279497,0.00017935,0.01060509,0.0001099,0.00015289,0.00110756,0.00095613,3.226e-5,3.418e-5,7.91e-6,4.38e-5,0.0009,4.616e-5,0.00029175,2.571e-5,4.374e-5,0.00023772,0.00014631,0.00011061,0.00017754,0.036,0.00499999,0.00011135,0.0194,0.00023882,0.00014701,0.07598169,4.13e-6,0.00021532,0.00108145,0.006,0.00181785,0.00012139,0.0096,0.00038994,0.00010861,0.00054187,0.00089227,0.004323,0.0103,6.48e-5,0.1096,0.00104,8.65e-5,0.00035424,0.00017611
198,1495555200,1.77e-6,8.846e-5,0.000111,0.0100783,0.0003742,3.934e-5,5.36e-6,0.00274979,0.059131,7.37e-6,1.57e-6,1.568e-5,5.8e-6,3.151e-5,0.00143052,1.619e-5,4.968e-5,0.01353361,0.00018048,0.01076915,0.0001021,0.00015768,0.00108887,0.00096828,3.412e-5,3.41e-5,7.94e-6,4.149e-5,0.00090874,4.461e-5,0.00029184,2.438e-5,4.441e-5,0.00021317,0.00014393,0.00010958,0.00017462,0.03479489,0.00509997,0.00011152,0.02135,0.00024,0.00014498,0.07319,4.4e-6,0.0002088,0.0010766,0.00586096,0.00179071,0.00012838,0.00990013,0.00040324,0.00010946,0.00054438,0.00087669,0.00452382,0.0128,6.698e-5,0.106,0.00124988,8.819e-5,0.00036188,0.00017496
199,1495569600,1.74e-6,9.206e-5,0.00011372,0.00994084,0.00038804,4.004e-5,5.5e-6,0.00306,0.05952819,7.35e-6,1.49e-6,1.634e-5,5.44e-6,3.073e-5,0.00144016,1.632e-5,5.356e-5,0.01367,0.00017853,0.01109305,0.0001017,0.00016,0.00105868,0.00099134,3.425e-5,3.463e-5,8.2e-6,4.139e-5,0.00092299,4.659e-5,0.00030369,2.437e-5,4.368e-5,0.0002145,0.00014827,0.00011145,0.00017824,0.03479,0.00508005,0.00011608,0.02475501,0.00024486,0.000143,0.07445,4.34e-6,0.00021,0.0011171,0.00615202,0.0018482,0.00013481,0.00990362,0.000435,0.00010638,0.00054591,0.00087201,0.004768,0.012801,6.485e-5,0.10441143,0.00132138,9.027e-5,0.00038504,0.00018185
200,1495584000,1.76e-6,9.498e-5,0.000114,0.01009107,0.00038999,4.108e-5,5.49e-6,0.00292003,0.06296568,7.59e-6,1.56e-6,1.597e-5,5.42e-6,3.224e-5,0.00146243,1.669e-5,5.349e-5,0.01379999,0.00018599,0.01029992,0.000103,0.00016056,0.0010382,0.00094043,3.392e-5,3.556e-5,8.2e-6,4.14e-5,0.00091652,4.917e-5,0.00029383,2.454e-5,4.508e-5,0.00022315,0.00015266,0.00010953,0.00017217,0.03571503,0.00514012,0.00011299,0.02266407,0.00025591,0.00014,0.07624998,4.22e-6,0.00020928,0.00107152,0.00626609,0.00180008,0.00012432,0.01028099,0.0005044,0.00010158,0.00056992,0.00087504,0.00527,0.01296163,6.689e-5,0.1063,0.0013,8.827e-5,0.00038428,0.000188
201,1495598400,1.75e-6,9.509e-5,0.00011213,0.01005853,0.00038993,4.05e-5,5.36e-6,0.00292001,0.064,7.43e-6,1.56e-6,1.612e-5,5.55e-6,3.164e-5,0.00148689,1.688e-5,5.7e-5,0.01425007,0.000193,0.01080162,0.00010299,0.00015499,0.00105924,0.00097836,3.288e-5,3.596e-5,8.13e-6,4.346e-5,0.00094732,4.9e-5,0.00029593,2.44e-5,4.502e-5,0.00021615,0.0001484,0.0001102,0.00017654,0.035,0.005217,0.00011446,0.0234,0.00025855,0.00014134,0.07960007,4.3e-6,0.000208,0.00113,0.00634558,0.00195022,0.00012503,0.00997888,0.00055242,0.00011083,0.000577,0.00088419,0.005528,0.01332364,6.474e-5,0.10792622,0.00136327,8.932e-5,0.00037546,0.00019386
202,1495612800,1.75e-6,9.807e-5,0.00011425,0.01028991,0.0003801,3.9e-5,5.39e-6,0.00288471,0.0625,7.0e-6,1.58e-6,1.622e-5,5.41e-6,3.163e-5,0.00149238,1.701e-5,5.4e-5,0.01340969,0.000194,0.01010005,0.00010202,0.00016359,0.0010723,0.00094902,3.334e-5,3.583e-5,7.94e-6,4.334e-5,0.00091741,4.925e-5,0.00029501,2.411e-5,4.429e-5,0.00021683,0.00016011,0.0001154,0.000181,0.0344755,0.0051012,0.0001085,0.02393,0.00028804,0.000136,0.0804021,4.1e-6,0.00020397,0.0010792,0.006978,0.00197854,0.00013411,0.009999,0.0006401,0.00010742,0.000558,0.0008702,0.00615651,0.01267322,6.505e-5,0.11621305,0.00137502,0.00010198,0.000369,0.00021447
203,1495627200,1.58e-6,9.3e-5,0.00010392,0.01012161,0.00044217,3.783e-5,5.14e-6,0.00286797,0.0633,6.91e-6,1.5e-6,1.603e-5,5.32e-6,3.014e-5,0.00137998,1.64e-5,5.297e-5,0.0133,0.000195,0.01018187,0.00010237,0.00016221,0.00102846,0.00092,3.212e-5,3.457e-5,7.98e-6,4.207e-5,0.00087928,4.606e-5,0.00029961,2.307e-5,4.35e-5,0.00020914,0.00014609,0.0001068,0.00017117,0.03396081,0.0057499,0.00010744,0.0243789,0.00025099,0.0001348,0.08013001,3.97e-6,0.0002051,0.00129301,0.0071289,0.00195936,0.00013688,0.01070952,0.00059455,0.00010912,0.00056701,0.00086888,0.00673987,0.013,6.462e-5,0.10999665,0.0014,9.576e-5,0.0004647,0.00021716
204,1495641600,1.39e-6,9.176e-5,0.00010263,0.01001272,0.00044385,3.667e-5,5.04e-6,0.00283755,0.06108609,6.04e-6,1.37e-6,1.629e-5,5.19e-6,2.964e-5,0.00133712,1.599e-5,4.667e-5,0.01398648,0.0001873,0.00999088,0.0001,0.00015228,0.00101002,0.0009232,2.985e-5,3.252e-5,7.49e-6,4.059e-5,0.00087769,4.422e-5,0.00027638,2.031e-5,5.8e-5,0.00020379,0.00014595,0.00010207,0.00016519,0.03363145,0.00582299,0.00010401,0.0206,0.00022243,0.00012015,0.07610995,3.73e-6,0.00020688,0.00114772,0.00653082,0.001825,0.0001299,0.0106676,0.000621,0.00010356,0.00055253,0.00085071,0.00641,0.01273614,6.101e-5,0.10100668,0.00124998,9.886e-5,0.00038893,0.00018586
205,1495656000,1.58e-6,9.63e-5,0.00010003,0.00983082,0.00040433,3.48e-5,4.61e-6,0.00276,0.0586648,6.05e-6,1.43e-6,1.627e-5,5.12e-6,2.879e-5,0.00129001,1.585e-5,4.723e-5,0.01397,0.00017986,0.00960001,9.797e-5,0.00014798,0.00101292,0.00091003,3.32e-5,3.348e-5,7.24e-6,3.969e-5,0.00088348,4.417e-5,0.00027143,2.1e-5,5.25e-5,0.00019644,0.00014175,9.854e-5,0.00016114,0.03254557,0.0057264,0.00010712,0.01848664,0.0002187,0.00011984,0.07682554,3.6e-6,0.00020172,0.00115682,0.00620006,0.00177892,0.00012354,0.00999999,0.00065106,0.00010102,0.00050597,0.00081001,0.0078099,0.01112266,6.134e-5,0.09599998,0.00123,9.307e-5,0.00039353,0.000185
206,1495670400,1.21e-6,8.995e-5,9.55e-5,0.00922166,0.00034565,2.994e-5,4.35e-6,0.00229229,0.05497007,5.24e-6,1.21e-6,1.42e-5,4.43e-6,2.813e-5,0.00113048,1.428e-5,4.741e-5,0.01235814,0.00018,0.0089128,9.513e-5,0.00014196,0.00097097,0.0008645,2.42e-5,2.834e-5,6.82e-6,3.86e-5,0.00081427,3.7e-5,0.00026267,1.8e-5,4.718e-5,0.00019005,0.00012927,9.847e-5,0.00015005,0.03000001,0.00495001,8.642e-5,0.016777,0.00018766,9.7e-5,0.07674817,2.99e-6,0.00019254,0.00109664,0.00586102,0.00163683,0.0001089,0.00950691,0.00055,9.849e-5,0.00045624,0.00079001,0.00789998,0.01,5.189e-5,0.08479007,0.00115,8.715e-5,0.00036,0.00017074
207,1495684800,1.3e-6,8.664e-5,9.044e-5,0.00949096,0.00034059,3.139e-5,4.14e-6,0.00239579,0.05457787,6.0e-6,1.26e-6,1.436e-5,4.41e-6,2.786e-5,0.00122946,1.405e-5,4.732e-5,0.0124009,0.00017658,0.0083801,9.069e-5,0.00013817,0.00088227,0.00079,2.462e-5,2.847e-5,6.79e-6,3.729e-5,0.00078151,4.172e-5,0.000259,1.936e-5,5.5e-5,0.00018252,0.00012629,9.928e-5,0.00014967,0.03023036,0.00500238,9.491e-5,0.0176689,0.00019997,0.000116,0.07528619,3.37e-6,0.00019393,0.00093092,0.00550004,0.00159264,0.00011062,0.00977825,0.00050794,9.301e-5,0.00050889,0.00075877,0.00745,0.01103,5.1e-5,0.09210001,0.00116567,8.267e-5,0.00037855,0.00017122
208,1495699200,1.19e-6,8.613e-5,8.784e-5,0.00934,0.00033503,2.945e-5,3.96e-6,0.00212934,0.0513,5.32e-6,1.23e-6,1.387e-5,4.17e-6,2.673e-5,0.00108489,1.362e-5,4.644e-5,0.01197,0.0001726,0.0086,8.291e-5,0.00014099,0.00081998,0.00077036,2.597e-5,2.622e-5,6.57e-6,3.81e-5,0.00074566,3.748e-5,0.00022461,1.719e-5,6.008e-5,0.00017699,0.00012675,9.891e-5,0.00013555,0.03040708,0.00556983,8.594e-5,0.01756131,0.00019018,0.0001006,0.0752,3.07e-6,0.00018598,0.0008819,0.00537212,0.0015019,0.00010535,0.00940126,0.0005226,8.4e-5,0.00046039,0.00072176,0.00755125,0.01073123,5.349e-5,0.09346158,0.00117601,8.65e-5,0.000399,0.00017498
209,1495713600,1.18e-6,8.59e-5,8.619e-5,0.00900113,0.00032621,2.9e-5,4.15e-6,0.00218394,0.053,5.36e-6,1.18e-6,1.338e-5,4.42e-6,3.004e-5,0.00108993,1.301e-5,6.963e-5,0.0125,0.00017132,0.00812375,8.234e-5,0.00012966,0.00078872,0.000766,2.487e-5,2.607e-5,6.27e-6,3.736e-5,0.00074008,3.581e-5,0.00022828,1.687e-5,6.551e-5,0.00016405,0.00011733,8.5e-5,0.00013586,0.02927052,0.0048407,8.545e-5,0.01768773,0.00018836,0.0001008,0.07489364,3.24e-6,0.00016883,0.00086693,0.00567475,0.00147985,0.00010498,0.00950041,0.00054101,8.596e-5,0.00044788,0.00068313,0.00706067,0.01130001,5.08e-5,0.08985764,0.00117668,8.601e-5,0.00036059,0.00017
210,1495728000,1.69e-6,8.798e-5,8.825e-5,0.009251,0.00035858,3.118e-5,4.2e-6,0.00234381,0.05285761,6.02e-6,1.27e-6,1.414e-5,4.55e-6,3.383e-5,0.00109064,1.412e-5,5.151e-5,0.012,0.00017104,0.0082935,8.119e-5,0.0001342,0.00081994,0.00078279,2.625e-5,2.979e-5,6.98e-6,3.841e-5,0.00073327,3.981e-5,0.00023931,1.832e-5,6.437e-5,0.00017153,0.00012101,0.00011507,0.00014228,0.03000002,0.0048334,9.32e-5,0.018193,0.00019319,0.00010798,0.07360005,3.87e-6,0.00017875,0.00094457,0.00541003,0.00153652,0.00011185,0.00963287,0.00052894,8.943e-5,0.00045418,0.00071047,0.00721893,0.01092772,5.488e-5,0.09262683,0.00116352,8.25e-5,0.00035112,0.000169
211,1495742400,1.6e-6,8.851e-5,9.463e-5,0.0092275,0.0003527,3.13e-5,4.22e-6,0.00229129,0.05228362,6.99e-6,1.26e-6,1.405e-5,4.6e-6,3.464e-5,0.00119,1.402e-5,5.142e-5,0.01201603,0.00017027,0.00828208,8.601e-5,0.00013299,0.00086778,0.00077208,2.65e-5,2.881e-5,7.16e-6,4.128e-5,0.00075997,4.0e-5,0.000254,1.736e-5,5.834e-5,0.00016927,0.00011838,0.00012879,0.00014445,0.03000005,0.00490104,8.959e-5,0.0174216,0.00018517,0.00010518,0.07480009,4.12e-6,0.00017855,0.0009487,0.00531912,0.00153001,0.00011169,0.00955002,0.00049244,9.303e-5,0.00046793,0.00072654,0.00687029,0.01033046,5.347e-5,0.09584477,0.0011572,8.209e-5,0.00033688,0.00017
212,1495756800,1.46e-6,8.98e-5,8.933e-5,0.0096,0.00034409,3.185e-5,4.47e-6,0.00226382,0.05560001,6.91e-6,1.27e-6,1.445e-5,4.64e-6,3.039e-5,0.00117899,1.385e-5,5.305e-5,0.01216,0.00017305,0.00863153,8.664e-5,0.00013209,0.00087109,0.00080601,2.669e-5,2.931e-5,7.1e-6,4.212e-5,0.00072226,4.197e-5,0.0002574,2.1e-5,5.294e-5,0.00017531,0.00012174,0.0001222,0.00014911,0.03208802,0.00494886,9.289e-5,0.0181001,0.00018931,0.00011888,0.07550012,3.86e-6,0.00018268,0.00095711,0.00574714,0.00156171,0.00011186,0.00972999,0.00051779,9.093e-5,0.000498,0.00072627,0.0068151,0.01076645,5.464e-5,0.10113662,0.00124848,8.178e-5,0.0003459,0.00018543
213,1495771200,1.42e-6,9.057e-5,9.1e-5,0.00950972,0.00034807,3.321e-5,4.21e-6,0.0023278,0.05606157,6.62e-6,1.25e-6,1.512e-5,4.7e-6,3.021e-5,0.00129978,1.398e-5,4.901e-5,0.01215004,0.00017309,0.00895568,9.189e-5,0.00014054,0.00091514,0.00078721,2.71e-5,2.898e-5,7.12e-6,4.201e-5,0.00074726,4.11e-5,0.00027301,2.02e-5,5.424e-5,0.0001895,0.00012837,0.00012543,0.00015143,0.0315031,0.004954,9.288e-5,0.017734,0.00019526,0.000123,0.075,3.77e-6,0.00018903,0.0009662,0.00638953,0.00154756,0.00011652,0.00981085,0.00057499,9.527e-5,0.00050005,0.00072557,0.0067001,0.01035024,5.656e-5,0.09355411,0.00126817,8.113e-5,0.00035759,0.00018525
214,1495785600,1.39e-6,8.999e-5,8.604e-5,0.009498,0.000338,3.268e-5,4.44e-6,0.00228001,0.05444549,6.47e-6,1.23e-6,1.466e-5,4.57e-6,2.95e-5,0.00119157,1.383e-5,4.82e-5,0.01172005,0.00017224,0.00865005,9.034e-5,0.0001353,0.00087508,0.00076062,2.535e-5,2.658e-5,6.84e-6,4.0e-5,0.00071515,3.949e-5,0.00025857,1.911e-5,5.43e-5,0.00017875,0.000121,0.000119,0.000141,0.03100047,0.00497955,8.788e-5,0.01740001,0.00018688,0.000123,0.0759,3.7e-6,0.00017208,0.00091358,0.00583353,0.0015333,0.00011245,0.0094116,0.00055549,9.105e-5,0.00048144,0.00070496,0.00681,0.01035003,4.996e-5,0.09454119,0.00124101,8.09e-5,0.0003512,0.00017739
215,1495800000,1.46e-6,8.915e-5,8.948e-5,0.00973174,0.000342,3.102e-5,4.25e-6,0.00227197,0.05413001,6.59e-6,1.21e-6,1.453e-5,4.35e-6,2.984e-5,0.0012492,1.379e-5,5.158e-5,0.011914,0.00017274,0.00835273,9.591e-5,0.00014035,0.00090373,0.00076131,2.605e-5,2.673e-5,7.21e-6,4.057e-5,0.00071272,4.2e-5,0.00024798,2.013e-5,5.764e-5,0.00017777,0.00014307,0.00011503,0.00014257,0.03102955,0.00489999,9.087e-5,0.017011,0.00018013,0.00012401,0.07419,3.59e-6,0.0001749,0.0009434,0.00576,0.00152976,0.00010758,0.00958492,0.00054052,9.006e-5,0.00048919,0.00071973,0.006853,0.01065499,5.035e-5,0.09160449,0.00130219,8.328e-5,0.00034017,0.00017539
216,1495814400,1.37e-6,8.815e-5,8.465e-5,0.00968859,0.00034464,2.885e-5,4.1e-6,0.00211545,0.05210398,6.5e-6,1.16e-6,1.4e-5,4.2e-6,2.8e-5,0.00108309,1.347e-5,4.784e-5,0.01171003,0.00016657,0.007605,9.69e-5,0.00013165,0.00087151,0.00075049,2.493e-5,2.5e-5,6.72e-6,3.832e-5,0.00071166,3.854e-5,0.00025261,1.847e-5,5.285e-5,0.00017019,0.00013694,0.00011147,0.00012863,0.0299433,0.00476659,8.594e-5,0.01700116,0.00018292,0.0001199,0.0736,3.46e-6,0.00016306,0.00089976,0.00535,0.00145217,0.000106,0.00934297,0.00047104,8.402e-5,0.000438,0.0006888,0.0065119,0.01037309,4.768e-5,0.08759992,0.00125,7.731e-5,0.00033313,0.00016556
217,1495828800,1.31e-6,8.718e-5,8.393e-5,0.00949994,0.00034046,2.719e-5,4.09e-6,0.00196349,0.05096051,6.1e-6,1.14e-6,1.364e-5,4.15e-6,2.831e-5,0.00111155,1.32e-5,4.629e-5,0.01135277,0.00016765,0.00770242,9.015e-5,0.00012999,0.001066,0.00073045,2.417e-5,2.452e-5,6.52e-6,3.669e-5,0.00068678,3.628e-5,0.00023695,1.829e-5,5.112e-5,0.00016738,0.00013599,0.000109,0.000135,0.03033563,0.0044116,8.349e-5,0.01747986,0.00016234,0.000121,0.07206974,3.39e-6,0.00017037,0.0008769,0.00533852,0.00139527,0.00010388,0.009613,0.00048641,7.971e-5,0.00042934,0.00067312,0.006512,0.0099419,4.692e-5,0.0895,0.0013646,7.4e-5,0.0003203,0.000166
218,1495843200,1.25e-6,8.639e-5,7.792e-5,0.00924099,0.00036745,2.765e-5,3.86e-6,0.00204362,0.05121653,6.07e-6,1.03e-6,1.385e-5,4.01e-6,2.789e-5,0.0010901,1.28e-5,4.597e-5,0.01099999,0.00016795,0.00767759,9.43e-5,0.00013107,0.00093288,0.00073452,2.324e-5,2.393e-5,6.51e-6,3.664e-5,0.00067805,3.569e-5,0.00023208,1.744e-5,4.913e-5,0.00017475,0.00013155,0.00010963,0.00013335,0.02911177,0.00432903,7.833e-5,0.01708004,0.00016435,0.00011799,0.07151005,3.19e-6,0.00016967,0.00089968,0.00521999,0.00139163,0.00010147,0.0094001,0.0004621,7.901e-5,0.00042003,0.00064516,0.00637163,0.00952711,4.202e-5,0.08650002,0.00130898,7.202e-5,0.00030496,0.000161
219,1495857600,1.13e-6,7.904e-5,6.791e-5,0.01033275,0.00044576,2.468e-5,3.25e-6,0.00178979,0.0486977,5.59e-6,9.5e-7,1.286e-5,3.65e-6,2.534e-5,0.00106003,1.178e-5,4.01e-5,0.01098053,0.00015648,0.00753,8.421e-5,0.00011564,0.00089495,0.00064901,2.002e-5,2.303e-5,5.96e-6,3.396e-5,0.00064698,3.263e-5,0.0002225,1.578e-5,4.423e-5,0.00015205,0.00012296,9.593e-5,0.00011842,0.02838952,0.00385154,7.85e-5,0.01624158,0.00013448,0.0001074,0.06913516,3.14e-6,0.00015674,0.00082058,0.0050524,0.00125097,8.932e-5,0.00913077,0.00045195,7.511e-5,0.00039554,0.00060202,0.00587501,0.00931407,4.189e-5,0.08231491,0.00118733,6.588e-5,0.0002731,0.00015303
220,1495872000,1.18e-6,8.0e-5,6.691e-5,0.00959012,0.00057992,2.611e-5,3.56e-6,0.00168618,0.04908942,5.38e-6,9.6e-7,1.106e-5,4.03e-6,2.372e-5,0.00100561,1.145e-5,3.774e-5,0.01088,0.00016,0.00710322,8.172e-5,0.0001137,0.0009364,0.00068972,1.956e-5,2.13e-5,5.28e-6,3.275e-5,0.00065659,3.243e-5,0.00022329,1.534e-5,4.227e-5,0.00016026,0.00013009,9.211e-5,0.0001236,0.02718181,0.00401801,7.798e-5,0.01546,0.00013889,9.638e-5,0.0715,3.01e-6,0.00015825,0.00078589,0.00499252,0.00125609,8.745e-5,0.00904124,0.00044936,7.468e-5,0.000378,0.00059014,0.00585,0.00928844,4.027e-5,0.0840027,0.00115954,6.701e-5,0.00028849,0.00015996
221,1495886400,1.32e-6,8.24e-5,7.397e-5,0.009459,0.00049673,2.62e-5,3.75e-6,0.00175996,0.04931524,5.8e-6,1.03e-6,1.256e-5,3.87e-6,2.495e-5,0.00098986,1.26e-5,4.408e-5,0.01145004,0.0001645,0.00758722,8.571e-5,0.000124,0.00096997,0.00067823,2.322e-5,2.327e-5,6.36e-6,3.54e-5,0.00067778,5.176e-5,0.00022067,1.65e-5,4.68e-5,0.00015521,0.00013415,9.99e-5,0.00014591,0.02949533,0.0042501,8.29e-5,0.0164,0.0001499,0.00010146,0.0757,3.25e-6,0.00018004,0.00083721,0.00526319,0.00133546,9.0e-5,0.00907694,0.00049099,8.0e-5,0.00042344,0.00067046,0.00660386,0.00998959,4.402e-5,0.089,0.00127485,7.006e-5,0.00028045,0.0001641
222,1495900800,1.3e-6,8.517e-5,7.512e-5,0.0092641,0.00053882,2.699e-5,3.96e-6,0.00180039,0.0504801,5.84e-6,1.08e-6,1.306e-5,3.93e-6,2.494e-5,0.00105714,1.32e-5,4.401e-5,0.01113578,0.0001635,0.00803384,8.336e-5,0.00013531,0.00102915,0.00070434,2.294e-5,2.5e-5,6.07e-6,3.563e-5,0.00066009,4.484e-5,0.00024651,1.612e-5,4.852e-5,0.00016032,0.00014023,9.633e-5,0.00015642,0.0305153,0.00413477,8.593e-5,0.01665,0.00016201,0.0001066,0.07526572,3.16e-6,0.00016506,0.00087468,0.005589,0.00140425,9.315e-5,0.00927002,0.00053022,8.213e-5,0.00043287,0.00065559,0.00714664,0.00968776,4.394e-5,0.09189,0.00132065,7.109e-5,0.00029304,0.00016162
223,1495915200,1.3e-6,8.054e-5,7.935e-5,0.00950433,0.00064686,2.596e-5,4.1e-6,0.0017526,0.04939527,5.7e-6,1.1e-6,1.289e-5,3.98e-6,2.712e-5,0.00108397,1.269e-5,4.28e-5,0.01116379,0.0001636,0.00819054,8.297e-5,0.00013046,0.00091199,0.00068284,2.193e-5,2.211e-5,6.31e-6,3.607e-5,0.00064092,4.299e-5,0.0002484,1.62e-5,4.586e-5,0.00015943,0.00014166,9.665e-5,0.00016136,0.02925474,0.00405847,9.539e-5,0.01650001,0.00015335,0.00010293,0.07580006,3.18e-6,0.00017255,0.00082195,0.00583,0.00133757,9.295e-5,0.00928221,0.00049724,8.054e-5,0.000399,0.00063847,0.00751597,0.01002331,4.11e-5,0.08968,0.00130914,7.425e-5,0.00027812,0.00016
224,1495929600,1.33e-6,8.315e-5,7.384e-5,0.00951581,0.00081825,3.159e-5,4.24e-6,0.00196094,0.0515234,6.4e-6,1.2e-6,1.36e-5,4.15e-6,2.85e-5,0.0011858,1.388e-5,4.35e-5,0.01135,0.00016554,0.00768,8.598e-5,0.00013088,0.00089248,0.00069908,2.339e-5,2.38e-5,6.42e-6,3.61e-5,0.00065773,4.127e-5,0.00024818,1.799e-5,5.005e-5,0.00016518,0.00013459,0.00010098,0.00017617,0.02911326,0.00402987,9.986e-5,0.017252,0.00015864,0.00010548,0.07831006,3.47e-6,0.00017546,0.00082767,0.00599731,0.00133758,0.000104,0.00935,0.00052963,8.126e-5,0.00046636,0.00066071,0.00755555,0.01060886,4.583e-5,0.0923814,0.00132446,7.588e-5,0.00029719,0.000184
225,1495944000,1.32e-6,8.269e-5,7.62e-5,0.009633,0.00060188,3.004e-5,4.18e-6,0.00186011,0.05189999,6.34e-6,1.19e-6,1.431e-5,4.47e-6,2.79e-5,0.00109535,1.291e-5,4.499e-5,0.01155,0.00016967,0.007936,9.052e-5,0.00012994,0.00092041,0.00071602,2.185e-5,2.367e-5,7.07e-6,3.697e-5,0.00068664,3.792e-5,0.00026875,1.756e-5,4.825e-5,0.00018001,0.00013919,0.0001005,0.00016491,0.029737,0.00423038,9.51e-5,0.0173681,0.00014397,0.00010779,0.07922122,3.38e-6,0.000185,0.00089972,0.00569806,0.00144755,0.00010429,0.00955501,0.0005,9.089e-5,0.0004444,0.00065142,0.0075887,0.01059997,4.574e-5,0.09318001,0.00131529,7.6e-5,0.00030803,0.0002055
226,1495958400,1.29e-6,8.361e-5,7.282e-5,0.0103428,0.00058908,2.963e-5,4.11e-6,0.0018171,0.05083791,6.39e-6,1.15e-6,1.418e-5,4.15e-6,2.735e-5,0.00105018,1.353e-5,4.483e-5,0.01121812,0.00016429,0.00770211,9.076e-5,0.00012667,0.000952,0.00072,2.187e-5,2.371e-5,6.74e-6,3.648e-5,0.00066051,3.918e-5,0.00024995,1.742e-5,4.769e-5,0.00018163,0.0001388,0.00010207,0.000164,0.02973294,0.004259,9.2e-5,0.0165111,0.00014098,0.00010335,0.07851,3.3e-6,0.00017699,0.00089945,0.00567504,0.00156561,9.944e-5,0.00948,0.00049831,9.712e-5,0.00044297,0.00066201,0.00727228,0.01041939,4.503e-5,0.09051461,0.0013053,7.563e-5,0.00031071,0.000216
